time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),cloud_cover (%),surface_pressure (hPa),weather_code (wmo code),precipitation_probability (%)
2026-02-03T16:00,-23.2,80,-25.7,-31.2,27.1,71,36.4,97,1014,71,20
2026-02-03T17:00,-23.1,80,-25.6,-31,26.7,74,36.7,97,1014.2,71,15
2026-02-03T18:00,-23,81,-25.4,-30.4,23.3,73,36.4,97,1013,71,13
2026-02-03T19:00,-22.9,81,-25.3,-30.1,22.1,74,32,95,1012.8,71,10
2026-02-03T20:00,-22.8,81,-25.1,-29.7,20.4,76,29.5,100,1012.3,71,15
2026-02-03T21:00,-22.5,81,-24.9,-29.3,18.9,77,27,100,1012.8,71,33
2026-02-03T22:00,-22.4,82,-24.6,-29.1,18.8,78,25.2,100,1012.8,71,35
2026-02-03T23:00,-22.2,82,-24.4,-28.9,18.9,81,25.2,100,1012.8,71,28
2026-02-04T00:00,-22,82,-24.2,-28.9,20.2,85,25.6,100,1012.9,71,30
2026-02-04T01:00,-21.6,82,-23.9,-28.6,20.5,89,27.4,100,1013.1,71,53
2026-02-04T02:00,-21.4,82,-23.7,-28.4,20.9,94,28.1,100,1013,71,53
2026-02-04T03:00,-21.1,82,-23.4,-28.2,21.5,99,28.8,100,1013.2,71,43
2026-02-04T04:00,-20.9,82,-23.2,-28,21.7,101,28.8,100,1013.5,71,48
2026-02-04T05:00,-20.8,83,-22.9,-27.8,21.2,105,28.8,100,1014,71,35
2026-02-04T06:00,-20.7,83,-22.8,-27.5,19.7,111,28.4,100,1014.5,71,20
2026-02-04T07:00,-20.6,83,-22.7,-27.4,20.2,109,27,100,1014.7,71,13
2026-02-04T08:00,-20.5,83,-22.6,-27.4,20.8,108,27.7,100,1014.9,71,10
2026-02-04T09:00,-20.4,83,-22.5,-27.4,21.3,109,28.4,99,1015.7,71,10
2026-02-04T10:00,-20.3,83,-22.4,-27.3,21.1,110,28.4,97,1015.9,71,8
2026-02-04T11:00,-20.2,83,-22.4,-27.1,20.5,112,28.4,93,1016,71,8
2026-02-04T12:00,-20.5,82,-22.7,-27.2,19.8,109,27.7,91,1016.2,71,3
2026-02-04T13:00,-20.5,82,-22.7,-27.2,19.8,109,27,90,1016.1,71,15
2026-02-04T14:00,-20.5,82,-22.7,-27.3,20.2,109,27,92,1016.1,71,20
2026-02-04T15:00,-20.4,82,-22.7,-27.4,21.3,109,28.4,95,1015.9,3,10
2026-02-04T16:00,-20.5,82,-22.7,-27.6,22.2,110,29.9,91,1015.9,3,3
2026-02-04T17:00,-20.5,82,-22.7,-27.6,22.5,112,30.2,90,1016,3,3
2026-02-04T18:00,-20.7,82,-23,-27.8,22.1,112,29.9,81,1017,2,0
2026-02-04T19:00,-20.8,82,-23,-27.7,20.9,111,29.5,73,1017.2,2,0
2026-02-04T20:00,-20.9,82,-23.1,-27.7,19.9,110,27.7,74,1017.3,2,0
2026-02-04T21:00,-20.9,82,-23.2,-27.6,18.9,108,26.6,72,1017.4,2,0
2026-02-04T22:00,-21,82,-23.3,-27.6,18.7,106,25.6,72,1017.7,2,0
2026-02-04T23:00,-21.1,82,-23.4,-27.8,18.9,104,25.6,72,1017.6,2,0
2026-02-05T00:00,-21.4,81,-23.8,-28.2,19.5,102,26.6,81,1018.5,2,0
2026-02-05T01:00,-21.6,81,-24,-28.4,19.9,103,27,65,1018,2,0
2026-02-05T02:00,-21.8,81,-24.1,-28.5,19.3,104,27,68,1018.6,2,0
2026-02-05T03:00,-21.9,81,-24.2,-28.5,18.3,106,26.3,65,1018.6,2,0
2026-02-05T04:00,-21.9,81,-24.3,-28.3,16.6,108,24.5,66,1019.3,2,0
2026-02-05T05:00,-22,81,-24.4,-28.3,16,104,22.7,66,1019.6,2,0
2026-02-05T06:00,-22.4,80,-24.9,-28.7,16.4,99,21.6,66,1019.5,2,0
2026-02-05T07:00,-22.5,80,-25,-28.8,16,98,22.3,66,1019.4,2,0
2026-02-05T08:00,-22.5,80,-25.1,-28.8,15.3,99,21.6,67,1019.9,2,0
2026-02-05T09:00,-22.6,81,-25,-28.6,14.3,100,20.9,64,1020.4,2,0
2026-02-05T10:00,-22.6,81,-25,-28.6,13.5,99,19.4,68,1021.2,2,0
2026-02-05T11:00,-22.8,80,-25.2,-28.6,13,96,18.4,66,1021.6,2,0
2026-02-05T12:00,-23,81,-25.4,-29.4,15.9,95,18,66,1021.8,2,0
2026-02-05T13:00,-23.1,81,-25.5,-29.3,15.3,98,20.5,67,1021.9,2,0
2026-02-05T14:00,-23.1,81,-25.5,-29.3,14.6,100,20.5,66,1022.2,2,0
2026-02-05T15:00,-23.2,81,-25.6,-29.2,13.6,101,19.8,66,1022.4,2,0
2026-02-05T16:00,-23.2,81,-25.6,-29.1,12.8,100,18.4,66,1022.9,2,0
2026-02-05T17:00,-23.3,81,-25.6,-29,12,99,17.3,66,1023.5,2,0
2026-02-05T18:00,-23.7,81,-26,-29.8,14.2,97,16.9,66,1024.3,2,0
2026-02-05T19:00,-23.7,81,-26,-29.7,13.5,99,18.7,68,1024.5,2,0
2026-02-05T20:00,-23.8,81,-26.1,-29.6,12.7,98,18.4,65,1025.1,2,0
2026-02-05T21:00,-23.8,81,-26.1,-29.5,11.6,97,16.9,65,1025.7,2,0
2026-02-05T22:00,-23.9,82,-26.1,-29.4,10.8,94,15.5,64,1026,2,0
2026-02-05T23:00,-23.9,82,-26.1,-29.5,11.2,92,15.1,64,1026.5,2,0
